article_id	level	children	key	title	local_path	status
e71a955d-9215-436f-b3e9-336f6565bb86	4	0	[387]	NGP-Vol4-[387]ကုသိုလ်အကူအညီ ရလျှင် အပါယ်မချနိုင်ပုံ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[387]（甲）得善助力便不能坠入恶趣的情形.md;vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[387]（乙）善慧仙人.md	dup_local
14b2b9cb-bfb1-4a3d-bf50-ac94b3f3c2e4	4	0	[387]	NGP-Vol4-[387](ခ)သုမေဓာ ရှင်ရသေ့	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[387]（甲）得善助力便不能坠入恶趣的情形.md;vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[387]（乙）善慧仙人.md	dup_local
ead57157-fc44-49d1-aedf-d5729a7c74dc	4	0	[389]	NGP-Vol4-[389]သုမိတ္တာအမျိုးကောင်းသမီး၏ လောဘ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[389]苏蜜妲良家女的贪.md	matched
91d26d76-71ea-49eb-84d1-0a1e7310fcd3	4	0	[392]	NGP-Vol4-[392]နကုလပိတာ နှင့် နကုလမာတာ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[392]那拘罗父与那拘罗母.md	matched
32ef61a2-e74f-402b-8779-5ad90c74ca78	4	0	[393]	NGP-Vol4-[393]ဥပနိဿယပစ္စည်း၏ စွမ်းအင်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[393]强依止缘的力量.md	matched
28035933-19b7-4f18-8ea2-b57c1d3eef31	4	0	[394]	NGP-Vol4-[394]အင်္ဂပူ ဆရာတော်ဘုရားကြီး၏ ‌မောရသုတ်အမွှန်း	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[394]昂格布大长老的《孔雀经》诠释.md	matched
5af20845-4504-45ed-a8b3-9fd9e45d3977	4	0	[402]	NGP-Vol4-[402]ခက်ဆစ် အဓိပ္ပါယ်များ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[402]难词释义.md	matched
b177c9b1-67ce-4abf-a857-7588e87c7f64	4	0	[408]	NGP-Vol4-[408]အဿကဇာတ်တော် ကောက်နုတ်ချက်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[408]阿萨咖本生的摘录.md	matched
d42f00bf-749f-45e8-88a9-7f99b309440c	4	0	[411]	NGP-Vol4-[411]ရှေးဘဝက ပေါင်းဖော်ခဲ့ဖူးခြင်း	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[411]前世曾经共同生活.md	matched
84dfaa7e-bda9-472a-b539-6e61fa04b20d	4	0	[413]	[413]မာယာ - သာဌေယျ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[413]诳 - 谄.md	matched
45335072-4612-4cc7-8cd2-8a637fea29e1	4	0	[415]	NGP-Vol4-[415]ဗိဠာရဝတ ဇာတ်တော်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[415]猫誓本生.md	matched
b49344b5-18ae-4932-93d4-b37d88a3f893	3	3	[417]	[417]၆။ဒိဋ္ဌိ = မိစ္ဆာဒိဋ္ဌိ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[417]6。见 = 邪见.md	matched
eae1554e-783f-4036-ab49-b6f9f2fa303c	4	0	[418]	NGP-Vol4-[418]လက္ခဏ - ရသ - ပစ္စုပဋ္ဌာန်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[418]相 - 作用 - 现起.md	matched
5e593c7f-7960-4bef-bfb6-fa119c25aea1	4	0	[419]	NGP-Vol4-[419]မလွဲချော်နိုင်သော ကျင့်စဥ်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[419]不会偏差的行道.md	matched
0f0266aa-850b-4c16-b645-9c62412e7fab	4	0	[426]	NGP-Vol4-[426]နတ္ထိကဒိဋ္ဌိသမားကြီး နန္ဒက	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[426]虚无见大信徒南达咖.md	matched
ce34134a-6a60-46a8-b312-4a167a2a5f44	3	7	[429]	[429]၇။မာန	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[429]7。慢.md	matched
128b04b6-a528-4473-819b-45cb0a5b0da2	4	0	[434]	NGP-Vol4-[434]အလဂဒ္ဒူပမ စာသင်နည်း	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[434]捕蛇喻学习法.md	matched
18bdb752-0b72-45fe-9a07-0e9c83a85178	4	0	[436]	NGP-Vol4-[436]အင်္ဂါ (၉)တန် ရှိသော ပရိယတ်တရားတော်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[436]具足九支的教理法.md	matched
6f797b08-5329-4b60-b7d5-02ad27b6999d	4	0	[437]	NGP-Vol4-[437]၂။နိဿရဏတ္ထာပရိယတ် စာသင်နည်း	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[437]2。以出离为目的的教理学习法.md	matched
b00cf6fb-1a3b-4e37-a376-76f7194b4a5e	4	0	[439]	NGP-Vol4-[439]ဓမ္မာပိ ဝေါ ပဟာတဗ္ဗာ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[439]连诸法也应舍弃.md	matched
6b4d62c3-4035-425d-ab6f-c7cdf5c46839	4	0	[441]	NGP-Vol4-[441]ဘဏ္ဍာဂါရိက ပရိယတ္တိ စာသင်နည်း	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[441]库藏教理学习法.md	matched
827622aa-7047-4b78-b39f-9a780cc4e586	4	0	[447]	NGP-Vol4-[447]ပရိယတ္တိမာန်စွယ်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[447]教理慢牙.md	matched
0baa5a66-988d-4022-ab07-136c58bae34d	4	0	[448]	NGP-Vol4-[448]ဗြဟ္မဒဏ် အပေးခံရခြင်း	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[448]遭受梵罚.md	matched
65220e69-1dc1-4c93-a40d-b7d65843d434	3	8	[449]	[449]၈။‌‌‌‌‌ဒေါသ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[449]8。瞋.md	matched
ecee5fc0-f155-40a6-8faf-e1072d5dea3b	4	0	[452]	NGP-Vol4-[452]ပဒဋ္ဌာန် - အာဃာတဝတ္ထု(၉)ပါး,(၁၀)ပါး	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[452]近因——结怨事（9）项、（10）项.md	matched
e95c9c94-d3e8-4e0e-b706-db8e1bedffec	4	0	[454]	NGP-Vol4-[454]အရှင်ဒေဝဒတ်၏ ဒေါသ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[454]天赐尊者的瞋.md	matched
115fd96b-1733-4c25-ae49-fd4e1e0da1ed	4	0	[455]	NGP-Vol4-[455]စူဠနန္ဒိယဇာတ်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[455]小难帝亚本生.md	matched
fd56eb81-9d9a-43d5-b240-5c0187e58f96	4	0	[459]	NGP-Vol4-[459]အမျိုးသမီးတစ်ဦး၏ ဒေါသ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[459]一位女子的瞋.md	matched
260cccc9-fde5-49bb-a2e6-6af8e3eec87a	4	0	[460]	NGP-Vol4-[460]ကကစူပမ သုတ္တန်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[460]锯喻经.md	matched
37a2505a-f9da-4aed-88cc-de400ceab495	4	0	[469]	NGP-Vol4-[469]မက္ခ - ပဠာသ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[469]覆藏 - 恼恨.md	matched
e559e1e6-f01f-4530-906c-f4367d9bd06c	4	0	[470]	NGP-Vol4-[470]ဆရာသမား၏ ကျေးဇူးတော်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[470]老师的恩德.md	matched
fca652d1-6df7-4281-b2f6-5386a9110600	4	0	[472]	NGP-Vol4-[472]ပဠာသ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[472]恼恨.md	matched
41c21dac-b1a2-4a95-a9cd-d60217492f64	3	2	[474]	[474]၉။ ဣဿာ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[474]9。嫉妒.md	matched
ef1e8ed7-f32c-4202-99f9-d7d9b1017d6b	4	0	[475]	NGP-Vol4-[475]မြဂူကို မနာလိုသော ဝက်များ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[475]嫉妒翡翠洞窟的野猪们.md	matched
ddca1216-232e-499b-bdf8-92be96e41ada	4	0	[476]	NGP-Vol4-[476]အတ္တုက္ကံသန - ပရဝမ္ဘန	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[476]自赞—毁他.md	matched
247ba08a-0c51-48b2-978e-98bdfcd28f76	3	8	[477]a	[477]a ၁၀။မစ္ဆရိယ		unmatched
a2f0909c-59fc-4911-9526-e82c618b7f38	4	0	[477]b	NGP-Vol4-[477]b မစ္ဆရိယ(၅)မျိုး		unmatched
029223b2-ffd1-429b-9b39-d25d3bc8439f	4	0	[484]	NGP-Vol4-[484]ဇမ္ဗုကမထေရ်အလောင်း 	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[484]瞻部格长老的前身.md	matched
f92cfd0d-3fa6-45da-9194-d3a1894a0a5c	4	0	[487]	NGP-Vol4-[487]ဆတ္တပါဏိလုလင်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[487]青年查塔帕尼.md	matched
132aebfe-da68-4fcd-862e-01c71c3dc6df	4	0	[488]	NGP-Vol4-[488]ဆတ္တပါဏိလုလင်၌ ပြည့်စုံနေသော အင်္ဂါလေးပါး	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[488]差答巴尼青年具足的四支品德.md	matched
d9d42319-bb38-46c7-a18c-9edb2a779a24	4	0	[489]	NGP-Vol4-[489]၁။ငြူစူခြင်း ဣဿာတရား မရှိရခြင်း အကြောင်း	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[489]一、没有嫉羡、嫉妒之法的缘由.md	matched
c7ad8fe4-fef3-4bc3-b3ab-3e413f2802ae	4	0	[491]	NGP-Vol4-[491]၂။အရက် မသောက်ခြင်း အကြောင်း	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[491]二、不饮酒的原因.md	matched
8bfe9e37-9f0c-4fa3-ae0e-061e9dd714a7	4	0	[492]	NGP-Vol4-[492]၃။မည်သူ့ကိုမျှ မချစ်တတ်ခြင်း၏ အကြောင်းရင်း	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[492]三、不爱任何人的原因.md	matched
949ba128-1c0d-4b66-9af0-2255f9c74f84	4	0	[494]	NGP-Vol4-[494]၄။မည်သူ့ကိုမျှ အမျက်မထွက်ခြင်း မမုန်းတီးခြင်းအကြောင်း	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[494]四、对任何人都不发怒、不憎恨的原因.md	matched
c4f45b6c-029e-4a77-bf44-437b4fc6e76e	3	5	[496]	[496]၁၁။ကုက္ကုစ္စ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[496]11。追悔.md	matched
7a84c4e5-4f26-4f56-9632-2f7d4e5888ea	4	0	[498]	NGP-Vol4-[498]ကျွန်နှင့်တူသည်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[498]如同奴隶.md	matched
3becb123-5dc0-416a-a1f0-f98db63771c1	4	0	[499]	NGP-Vol4-[499]ကုက္ကုစ္စဖြစ်တတ်ပုံ တစ်မျိုး	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[499]追悔生起的一种情形.md	matched
d13777af-d441-4004-8089-fff1284fdef2	4	0	[500]a	NGP-Vol4-[500]a ကုက္ကုစ္စ(၃)မျိုး	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[500]a 追悔（3）种.md;vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[500]a 后来追悔的情形.md	dup_local
d61ad2aa-d2ac-4e5a-aa93-50f67539c59c	4	0	[500]a	NGP-Vol4-[500]a နောင်မှ နောင်တရပုံ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[500]a 追悔（3）种.md;vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[500]a 后来追悔的情形.md	dup_local
0f9abdc8-a4e1-47dd-baa9-2088cd99b97c	4	0	[501]	NGP-Vol4-[501]အချိန်ရှိခိုက် လုံ့လစိုက်ပါ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[501]趁有时之际努力精进吧.md	matched
96cbf5ec-9ff6-4f2d-a3ed-f6bc034d7151	3	0	[504]	[504]၁၂။ထိန	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[504]12。心力不足.md;vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[504]13。睡眠.md	dup_local
f0cecd7f-0af8-4a76-b9ed-f1f7c96593be	3	0	[504]	[504]၁၃။မိဒ္ဓ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[504]12。心力不足.md;vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[504]13。睡眠.md	dup_local
4c623eab-7668-40ad-9780-769df8574b1c	3	3	[507]	[507]၁၄။ဝိစိကိစ္ဆာ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[507]14。疑.md	matched
570bb1db-10e0-440f-b8e7-d95db57ac7d8	4	0	[508]	NGP-Vol4-[508]သံသယလက္ခဏာ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[508]疑惑特相.md	matched
5a44c181-cab3-47f7-8542-17ade9e3f869	4	0	[512]	NGP-Vol4-[512]ကိလေသာ အသေးအဖွဲ	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[512]微不足道的烦恼.md	matched
ab36930d-ea12-4d66-913c-d323fd467ac5	4	0	[514]	NGP-Vol4-[514]အမ္ဗလဋ္ဌိက ရာဟုလောဝါဒသုတ္တန်	vol_4/chinese/[227]行蕴论章/[346]不善心所（14）个篇/[514]菴婆罗提咖教诫罗睺罗经.md	matched
278fb373-a2ca-4cb2-986c-ab342dc94e62	1	30	[522]a	[522]a-သောဘဏစေတသိက် (၂၅) လုံး အပိုင်း	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[522]a-美心所（25）个 部分.md	matched
628f198b-e6e3-4323-bcb7-5d6a0ba3abd2	2	0	[522]b	[522]b-၁။ သဒ္ဓါ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[522]b-一、信.md	matched
a03f1303-48da-4f46-87ce-28b5c0f10536	2	0	[532]a	[532]a ဟတ္ထ-ဝတ္တ-ဗီဇနှင့်တူပုံ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[532]a 与手、财、种子相似之处.md	matched
8e41470a-37f3-41f3-bca9-2481d71f0d9d	2	0	[532]b	[532]b သဒ္ဒါနှင့် ပေမ ‌ရောနှောတတ်ပုံ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[532]b 信与情感相混淆的样子.md	matched
5de7d884-d27d-4827-b74d-346f918f4b7b	2	0	[534]	[534]၂။သတိ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[534]二、念.md	matched
4f847141-03d9-4f5d-a8eb-7c36d5d9cce9	2	0	[541]a	[541]a မြို့တံခါးတိုင်ကြီးများနှင့်တူ၏	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[541]a 与大城门柱相似.md	matched
d0aaa266-ea09-4617-9fe9-0621ed1cfaf3	2	0	[541]b	[541]b သတိနှင့်မနသိကာရ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[541]b 念与作意.md	matched
d8605b62-8a40-44ee-b561-4781d57446ed	2	0	[541]c	[541]c ၃။ဟိရီ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[541]c 三、自重.md	matched
bcac30f1-4a84-4ec1-a1a6-9a4e7a399509	2	0	[542]	[542]၄။ဩတ္တပ္ပ 	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[542]四、愧.md	matched
11d68099-1ca7-42af-b66c-03a5363cc518	2	0	[545]	[545]၃။(က)လဇ္ဇာသဘာဝသဏ္ဌိတာ ဟိရီ၊(ခ)ဘယသဘာဝသဏ္ဌိတံ သြတ္တပ္ပံ။	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[545]三、(甲)自重以羞耻之性而安立、(乙)愧以畏惧之性而安立.md	matched
29e9cf2a-4b0b-4d5c-ac5f-342f0809f9ce	2	0	[546]	[546]၄။(က)သပ္ပတိဿဝလက္ခဏာ ဟိရီ၊ (ခ)ဝဇ္ဇဘီရုကဘယဒဿာဝိလက္ခဏံ ဩတ္တပ္ပံ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[546]四、(甲)以顺从恭敬为特相的自重、(乙)以畏罪视罪为畏为特相的愧.md	matched
4a9ae848-8253-4aaa-93b2-87e3a114d632	2	0	[550]	[550]၅။အလောဘ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[550]五、无贪.md	matched
b2361b7e-e395-401f-a097-551e0d77d3c5	2	0	[553]	[553]လောဘသမား နှင့် အလောဘသမား	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[553]贪者与无贪者.md	matched
b6d11139-b3e6-482a-a631-86c2b79e208d	2	0	[555]	[555]၆။အဒေါသ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[555]六、无嗔.md	matched
ccfb0063-b6bb-4450-871c-3aa2d3fd323c	2	0	[557]	[557]၂၅။အမောဟ = ပညိန္ဒြေ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[557]25.无痴 = 慧根.md	matched
b2cd2e79-9ee2-4a0d-8aac-e4112e85ba48	2	0	[562]	[562]မူလအမည်ရပုံ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[562]得名『根本』的缘由.md	matched
822228a0-9096-4de8-b461-bf6cc5e8f4a1	2	0	[563]	[563]ကုသလမူလတရားတို့၏ မှတ်သားဖွယ်ရာများ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[563]善根诸法值得记住的事项.md	matched
3a2bb843-6017-440d-8c19-26c9e05cb0b6	2	0	[569]	[569]အလောင်းတော်၏ အလောဘ အဒေါသ အမောဟ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[569]菩萨的无贪、无嗔、无痴.md	matched
de1ed1af-3654-4214-8c54-a3a0ba5fe882	2	0	[571]	[571]၇။တတြမဇ္စျတ္တတာ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[571]七、中舍性.md	matched
7785e63e-c922-4d24-93ee-7d3909f295bd	2	0	[573]	[573]၈-၉။ကာယပဿဒ္ဓိ+စိတ္တပဿဒ္ဓိ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[573]8-9。身轻安 + 心轻安.md	matched
9b3a575a-4f87-4c25-a66a-dc94965ef142	2	0	[574]	[574] ၁၀ - ၁၁။ ကာယလဟုတာ + စိတ္တလဟုတာ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[574] 10 - 11. 身轻快性 + 心轻快性.md	matched
2d927ba4-b5e6-46ca-b9a1-bc75aef8375a	2	0	[575]	[575] ၁၂ - ၁၃။ ကာယမုဒုတာ + စိတ္တမုဒုတာ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[575] 12 - 13。身柔软性 + 心柔软性.md	matched
1b388be7-e907-40ea-8147-bf7db87955eb	2	0	[577]	[577] ၁၄ - ၁၅။ ကာယကမ္မညတာ + စိတ္တကမ္မညတာ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[577] 14 - 15。身适业性 + 心适业性.md	matched
7f61e249-6f55-4aed-9a75-694297ef19e9	2	0	[579]	[579] ၁၆ - ၁၇။ ကာယပါဂုညတာ + စိတ္တပါဂုညတာ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[579] 16 - 17。身练达性 + 心练达性.md	matched
bc37617d-5974-447f-9417-ee72d363a9ac	2	0	[580]	[580] ၁၈ - ၁၉။ ကာယုဇုကတာ + စိတ္တုဇုကတာ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[580] 18 - 19。身正直性 + 心正直性.md	matched
fb875f51-1e2e-4ec8-bdc4-5913c6264760	2	0	[581]	[581] မာယာ - သာဌေယျ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[581]诳 - 谄.md	matched
5567b61f-9ed2-47f6-9c98-ce805109a1af	2	0	[582]a	[582]a ၂၀ - ၂၁ - ၂၂။ ဝိရတိစေတသိက် သုံးပါး	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[582]a 远离心所三种.md	matched
a54aaf20-2533-48ae-820d-84ab53acee73	2	0	[582]b	[582]b ၂၀။ သမ္မာဝါစာ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[582]b 20。正语.md	matched
0b491f4e-bdf5-46a8-8f66-e9b7d7726bb1	2	0	[583]a	[583]a ၂၁။ သမ္မာကမ္မန္တ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[583]a 21。正业.md	matched
1d078088-2dba-4589-bb41-37a41a5ebbee	2	0	[583]b	[583]b ၂၂။ သမ္မာအာဇီဝ	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[583]b 22。正命.md	matched
0031fc4c-3d68-423f-bc76-ab95409d43b1	2	0	[586]	[586] ဝိရတိအပြား	vol_4/chinese/[227]行蕴论章/[522]美心所（25）个/[586] 远离的种类.md	matched
92c6f87c-9c2f-415c-8388-a06d757aada6	1	6	[587]	[587] ဗြဟ္မဝိဟာရ စေတသိက်များ	vol_4/chinese/[227]行蕴论章/[587]梵住心所/[587] 梵住心所.md	matched
2f3bf192-b361-4f0d-b5d2-14a7580dbe27	2	0	[587]b	[587]b မေတ္တာ (= အဒေါသ)	vol_4/chinese/[227]行蕴论章/[587]梵住心所/[587]b 友谊 (= 无嗔).md	matched
5c8a111d-273b-49e4-b7d8-6ea218bfa31a	2	0	[588]	[588] ၂၃။ ကရုဏာ	vol_4/chinese/[227]行蕴论章/[587]梵住心所/[588] 二三、悲.md	matched
73427e0a-2425-4ca2-8839-ebed9e480ca1	2	0	[590]	[590] ၂၄။ မုဒိတာ	vol_4/chinese/[227]行蕴论章/[587]梵住心所/[590] 二四、随喜.md	matched
29a0ab72-4434-430b-bc4e-203943a4122a	2	0	[592]	[592] ဥပေက္ခာ ဗြဟ္မဝိဟာရ	vol_4/chinese/[227]行蕴论章/[587]梵住心所/[592] 舍梵住.md	matched
1c8c8103-c200-4e16-995a-57c67634066f	2	0	[595]	[595] နာမ်တရားများကို လက္ခဏ ရသ ပစ္စုပဋ္ဌာန် ပဒဋ္ဌာန်အားဖြင့် သိမ်းဆည်းရှုပွားပုံစနစ်	vol_4/chinese/[227]行蕴论章/[587]梵住心所/[595] 依特相、作用、现起、足处收摄观修名法的方式体系.md	matched
1d53afb6-229f-4e10-a739-bf290ea9c4c9	2	0	[596]	[596] ရူပါရုံလိုင်း နာမ်တရားများကို သိမ်းဆည်းပုံ အမြွက်	vol_4/chinese/[227]行蕴论章/[587]梵住心所/[596] 色所缘线 名法的收摄方式 略说.md	matched
371c8b6f-d951-4a8a-a691-c418fcfdece2	1	24	[599]a	[599]a ပဋိစ္စသမုပ္ပါဒ်အင်္ဂါရပ်များ အခန်း	vol_4/chinese/[599]缘起支分章/[599]a 缘起支分章.md	matched
48966344-3402-408b-904b-afecb00f6018	2	0	[599]b	[599]b ၁။ အဝိဇ္ဇာ	vol_4/chinese/[599]缘起支分章/[599]b 一、无明.md	matched
86d0519d-f2bd-4743-b486-b8b2379c4e76	2	0	[600]	[600] ၂။ သင်္ခါရ	vol_4/chinese/[599]缘起支分章/[600] 二、行.md	matched
045fa162-d0da-488e-9d7a-85b678fcc5ed	2	0	[601]	[601] ၃။ ဝိညာဏ်	vol_4/chinese/[599]缘起支分章/[601] 三、识.md	matched
5afed204-96b4-484c-ba58-e836e8d35c03	2	0	[602]a	[602]a ၄။ (နာမ်+ရုပ်)မှ-ရုပ်=စေတသိက်	vol_4/chinese/[599]缘起支分章/[602]a 4. 从(名+色)至色=心所.md	matched
5e5da72f-b26a-4478-ad95-3640724ac488	2	0	[602]b	[602]b (နာမ်+ရုပ်)မှ-ရုပ်	vol_4/chinese/[599]缘起支分章/[602]b (名+色)到色.md	matched
a2ef9f86-3c29-4c45-ac5c-4eefaadcaf41	2	0	[604]	[604]၅။ သဠှာယတန	vol_4/chinese/[599]缘起支分章/[604]五、六处.md	matched
eff604c2-c915-4ec0-bfc5-c2dd9855a2f6	2	0	[606]	[606]၆။ ဖဿ	vol_4/chinese/[599]缘起支分章/[606]六、触.md	matched
49a64463-c536-44b3-9661-d65442d960e0	2	0	[608]	[608]၇။ ဝေဒနာ	vol_4/chinese/[599]缘起支分章/[608]七、受.md	matched
ff102ec5-878a-4ac0-8c5a-e471ef851319	2	0	[610]	[610]၈။ တဏှာ	vol_4/chinese/[599]缘起支分章/[610]八、渴爱.md	matched
7242e76f-ef5c-4eab-a891-63b04264ba96	2	0	[612]	[612]၉။ ဥပါဒါန	vol_4/chinese/[599]缘起支分章/[612]九、取.md	matched
e2ad78f9-4c27-475e-949d-55d2b1240906	2	0	[613]	[613]၁၀။ ဘဝ	vol_4/chinese/[599]缘起支分章/[613]十、有.md	matched
c3525f5f-1141-4cd0-9937-cedb78ff6e63	2	0	[614]	[614]၁၁။ ဇာတိ	vol_4/chinese/[599]缘起支分章/[614]11。生.md	matched
bb1119f8-f95a-4e2e-8041-31c7fe609bad	2	0	[615]	[615]၁၂။ ဇရာ	vol_4/chinese/[599]缘起支分章/[615]12。老.md	matched
19dcdf42-a8eb-4b9b-abee-5f13fdabeb33	2	0	[616]	[616] မရဏ	vol_4/chinese/[599]缘起支分章/[616] 死.md	matched
eced85f9-1093-4d63-a77f-bdfc4c664340	2	0	[617]	[617] သောက	vol_4/chinese/[599]缘起支分章/[617] 愁.md	matched
edc87dfa-3496-43c9-a809-aad86bf5bbd0	2	0	[619]	[619] (က) ပရိဒေဝ	vol_4/chinese/[599]缘起支分章/[619] (一) 悲.md	matched
afac505c-a316-49fa-a76a-0026ba60d85b	2	0	[619]	[619] (ခ) ဒုက္ခ	vol_4/chinese/[599]缘起支分章/[619] (一) 悲.md	matched
4be42f6b-b8c5-4058-a483-1cf64370e8d3	2	0	[620]	[620] (က) ဒေါမနဿ	vol_4/chinese/[599]缘起支分章/[620] (一) 忧.md;vol_4/chinese/[599]缘起支分章/[620] (二) 恼.md	dup_local
c87c2c49-b4f4-4fc1-bd85-f53795aaeb77	2	0	[620]	[620] (ခ) ဥပါယာသ	vol_4/chinese/[599]缘起支分章/[620] (一) 忧.md;vol_4/chinese/[599]缘起支分章/[620] (二) 恼.md	dup_local
fd678d26-778c-485e-90ba-a5d4f09149f3	2	0	[621]	[621] သောက ပရိဒေဝ ဒုက္ခ ဒေါမနဿ ဥပါယာသ	vol_4/chinese/[599]缘起支分章/[621]愁 悲 苦 忧 恼.md	matched
d0255cdb-88e8-43a2-99c0-641d1f1e7936	2	0	[622]	[622] အနနုသောစိယဇာတ်တော်	vol_4/chinese/[599]缘起支分章/[622] 阿那奴索吉亚本生.md	matched
67303df0-0ca0-463c-9f2f-214bfbb10bb7	2	0	[624]	[624] စူဠဗောဓိဇာတ်တော်	vol_4/chinese/[599]缘起支分章/[624] 小菩提本生.md	matched
